file_name,wave,columns,labels
sharew6_rel9-0-0_ph.dta,6,ph080d10,Cancer in which organs: liver
sharew6_rel9-0-0_ph.dta,6,ph080d11,Cancer in which organs: pancreas
sharew6_rel9-0-0_ph.dta,6,ph080d12,Cancer in which organs: kidney
sharew6_rel9-0-0_ph.dta,6,ph080d13,Cancer in which organs: prostate
sharew6_rel9-0-0_ph.dta,6,ph080d14,Cancer in which organs: testicle
sharew6_rel9-0-0_ph.dta,6,ph080d15,Cancer in which organs: ovary
sharew6_rel9-0-0_ph.dta,6,ph080d16,Cancer in which organs: cervix
sharew6_rel9-0-0_ph.dta,6,ph080d17,Cancer in which organs: endometrium
sharew6_rel9-0-0_ph.dta,6,ph080d18,Cancer in which organs: colon or rectum
sharew6_rel9-0-0_ph.dta,6,ph080d19,Cancer in which organs: bladder
sharew6_rel9-0-0_ph.dta,6,ph080d20,Cancer in which organs: skin
sharew6_rel9-0-0_ph.dta,6,ph080d21,Cancer in which organs: lymphoma
sharew6_rel9-0-0_ph.dta,6,ph080d22,Cancer in which organs: leukaemia
sharew6_rel9-0-0_ph.dta,6,ph080dot,Cancer in which organs: other
sharew6_rel9-0-0_ph.dta,6,ph082_,At least taking 5 different drugs a typical day
sharew6_rel9-0-0_ph.dta,6,ph084_,Troubled with pain
sharew6_rel9-0-0_ph.dta,6,ph085_,Level of pain
sharew6_rel9-0-0_ph.dta,6,ph087d1,Pain location: back
sharew6_rel9-0-0_ph.dta,6,ph087d2,Pain location: hips
sharew6_rel9-0-0_ph.dta,6,ph087d3,Pain location: knees
sharew6_rel9-0-0_ph.dta,6,ph087d4,Pain location: other joints
sharew6_rel9-0-0_ph.dta,6,ph087d5,Pain location: mouth/teeth
sharew6_rel9-0-0_ph.dta,6,ph087d6,Pain location: other parts of the body but not joints
sharew6_rel9-0-0_ph.dta,6,ph087d7,Pain location: all over
sharew6_rel9-0-0_ph.dta,6,ph089d1,Bothered by frailty: falling down
sharew6_rel9-0-0_ph.dta,6,ph089d2,Bothered by frailty: fear of falling down
sharew6_rel9-0-0_ph.dta,6,ph089d3,"Bothered by frailty: dizziness, faints or blackouts"
sharew6_rel9-0-0_ph.dta,6,ph089d4,Bothered by frailty: fatigue
sharew6_rel9-0-0_ph.dta,6,ph089dno,Bothered by frailty: none
sharew6_rel9-0-0_ph.dta,6,ph095_,How much loss of weight (in kg)
sharew6_rel9-0-0_ph.dta,6,ph690d1,Type of glases/contact lenses: bifocal/progressive
sharew6_rel9-0-0_ph.dta,6,ph690d2,Type of glases/contact lenses: reading (single vision glasses)
sharew6_rel9-0-0_ph.dta,6,ph690d3,Type of glases/contact lenses: distance (single vision glasses)
sharew6_rel9-0-0_ph.dta,6,ph690d4,Type of glases/contact lenses: other
sharew6_rel9-0-0_dropoff.dta,6,mergeid,Person identifier (fix across modules and waves)
sharew6_rel9-0-0_dropoff.dta,6,hhid6,Household identifier (wave 6)
sharew6_rel9-0-0_dropoff.dta,6,mergeidp6,Partner identifier (wave 6)
sharew6_rel9-0-0_dropoff.dta,6,coupleid6,Couple identifier (wave 6)
sharew6_rel9-0-0_dropoff.dta,6,country,Country identifier
sharew6_rel9-0-0_dropoff.dta,6,language,Language of questionnaire
sharew6_rel9-0-0_dropoff.dta,6,yrbirth_do,Year of birth
sharew6_rel9-0-0_dropoff.dta,6,gender_do,Gender
sharew6_rel9-0-0_dropoff.dta,6,at_f1,Supplemental health insurance
sharew6_rel9-0-0_dropoff.dta,6,at_f2x1,Private health insurance - too expensive
sharew6_rel9-0-0_dropoff.dta,6,at_f2x2,Private health insurance - unknown
sharew6_rel9-0-0_dropoff.dta,6,at_f2x3,Private health insurance - not sure about benefits
sharew6_rel9-0-0_dropoff.dta,6,at_f2x4,Private health insurance - benefits insufficient
sharew6_rel9-0-0_dropoff.dta,6,at_f2x5,Private health insurance - do not need it
sharew6_rel9-0-0_dropoff.dta,6,at_f2x6,Private health insurance - public insurance sufficient
sharew6_rel9-0-0_dropoff.dta,6,at_f3,Supplemental long-term care insurance
sharew6_rel9-0-0_dropoff.dta,6,at_f4x1,Private care insurance - too expensive
sharew6_rel9-0-0_dropoff.dta,6,at_f4x2,Private care insurance - unknown
sharew6_rel9-0-0_dropoff.dta,6,at_f4x3,Private care insurance - not sure about benefits
sharew6_rel9-0-0_dropoff.dta,6,at_f4x4,Private care insurance - benefits insufficient
sharew6_rel9-0-0_dropoff.dta,6,at_f4x5,Private care insurance - do not need it
sharew6_rel9-0-0_dropoff.dta,6,at_f4x6,Private care insurance - public insurance sufficient
sharew6_rel9-0-0_dropoff.dta,6,at_f5a1,HELP WITH DRESSING: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5a2,HELP WITH DRESSING: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5a3,HELP WITH DRESSING: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5b1,HELP WITH BATHING/SHOWERING: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5b2,HELP WITH BATHING/SHOWERING: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5b3,HELP WITH BATHING/SHOWERING: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5c1,HELP WITH WALKING IN A ROOM: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5c2,HELP WITH WALKING IN A ROOM: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5c3,HELP WITH WALKING IN A ROOM: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5d1,HELP WITH GETTING IN OR OUT OF BED: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5d2,HELP WITH GETTING IN OR OUT OF BED: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5d3,HELP WITH GETTING IN OR OUT OF BED: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5e1,HELP WITH USING THE TOILET: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5e2,HELP WITH USING THE TOILET: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5e3,HELP WITH USING THE TOILET: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5f1,HELP WITH PREPARING A HOT MEAL: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5f2,HELP WITH PREPARING A HOT MEAL: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5f3,HELP WITH PREPARING A HOT MEAL: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5g1,HELP WITH SHOPPING: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5g2,HELP WITH SHOPPING: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5g3,HELP WITH SHOPPING: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5h1,HELP WITH MEDICATION: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5h2,HELP WITH MEDICATION: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5h3,HELP WITH MEDICATION: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5i1,HELP WITH HOUSEHOLD AND GARDEN: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5i2,HELP WITH HOUSEHOLD AND GARDEN: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5i3,HELP WITH HOUSEHOLD AND GARDEN: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f5j1,HELP WITH MONEY: family
sharew6_rel9-0-0_dropoff.dta,6,at_f5j2,HELP WITH MONEY: mobile carers
sharew6_rel9-0-0_dropoff.dta,6,at_f5j3,HELP WITH MONEY: nursing home
sharew6_rel9-0-0_dropoff.dta,6,at_f6,Potential monthly care insurance payment
sharew6_rel9-0-0_dropoff.dta,6,at_f7a,EVERYDAY ERRANDS: by foot
sharew6_rel9-0-0_dropoff.dta,6,at_f7b,EVERYDAY ERRANDS: by bike
sharew6_rel9-0-0_dropoff.dta,6,at_f7c,EVERYDAY ERRANDS: by moped or motorbike
sharew6_rel9-0-0_dropoff.dta,6,at_f7d,EVERYDAY ERRANDS: by car
sharew6_rel9-0-0_dropoff.dta,6,at_f7e,EVERYDAY ERRANDS: by car as passenger
sharew6_rel9-0-0_dropoff.dta,6,at_f7f,EVERYDAY ERRANDS: by public transport
sharew6_rel9-0-0_dropoff.dta,6,at_f8a,Dependent on other persons
sharew6_rel9-0-0_dropoff.dta,6,at_f8b,I help other persons with their errands
sharew6_rel9-0-0_dropoff.dta,6,at_f9a,PROBLEMS to reach: SHOPPING
sharew6_rel9-0-0_dropoff.dta,6,at_f9b,PROBLEMS to reach: DOCTOR
sharew6_rel9-0-0_dropoff.dta,6,at_f9c,PROBLEMS to reach: AUTHORITY
sharew6_rel9-0-0_dropoff.dta,6,at_f9d,PROBLEMS to reach: FRIENDS
sharew6_rel9-0-0_dropoff.dta,6,at_f9e,PROBLEMS to reach: LEISURE FACILITY
sharew6_rel9-0-0_dropoff.dta,6,at_f9f,PROBLEMS to reach: TRIPS
sharew6_rel9-0-0_dropoff.dta,6,at_f9g,PROBLEMS to reach: EVENTS IN THE EVENING
sharew6_rel9-0-0_dropoff.dta,6,at_f10x1,USE NEW TECHNOLOGY: to communicate
sharew6_rel9-0-0_dropoff.dta,6,at_f10x2,USE NEW TECHNOLOGY: to look for information
sharew6_rel9-0-0_dropoff.dta,6,at_f10x3,USE NEW TECHNOLOGY: to take and watch photographs
sharew6_rel9-0-0_dropoff.dta,6,at_f10x4,USE NEW TECHNOLOGY: to play
sharew6_rel9-0-0_dropoff.dta,6,at_f10x5,USE NEW TECHNOLOGY: as personal alarm
sharew6_rel9-0-0_dropoff.dta,6,at_f10x6,USE NEW TECHNOLOGY: for video calls
sharew6_rel9-0-0_dropoff.dta,6,at_f10x7,USE NEW TECHNOLOGY: for memory trainings
sharew6_rel9-0-0_dropoff.dta,6,at_f10x8,USE NEW TECHNOLOGY: as alarms for fallings
sharew6_rel9-0-0_dropoff.dta,6,at_f10x9,USE NEW TECHNOLOGY: to check health measures
sharew6_rel9-0-0_dropoff.dta,6,at_f10x10,USE NEW TECHNOLOGY: none of these
sharew6_rel9-0-0_dropoff.dta,6,at_f11a1,TABLET: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11a2,TABLET: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11a3,TABLET: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11a4,TABLET: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11a5,TABLET: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11a6,TABLET: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11a7,TABLET: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11a8,TABLET: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11b1,SMARTPHONE: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11b2,SMARTPHONE: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11b3,SMARTPHONE: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11b4,SMARTPHONE: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11b5,SMARTPHONE: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11b6,SMARTPHONE: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11b7,SMARTPHONE: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11b8,SMARTPHONE: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11c1,FITNESS WEARABLE: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11c2,FITNESS WEARABLE: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11c3,FITNESS WEARABLE: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11c4,FITNESS WEARABLE: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11c5,FITNESS WEARABLE: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11c6,FITNESS WEARABLE: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11c7,FITNESS WEARABLE: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11c8,FITNESS WEARABLE: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11d1,SOCIAL NETWORKS: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11d2,SOCIAL NETWORKS: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11d3,SOCIAL NETWORKS: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11d4,SOCIAL NETWORKS: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11d5,SOCIAL NETWORKS: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11d6,SOCIAL NETWORKS: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11d7,SOCIAL NETWORKS: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11d8,SOCIAL NETWORKS: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11e1,VOICE CONTROLLED COMPUTER: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11e2,VOICE CONTROLLED COMPUTER: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11e3,VOICE CONTROLLED COMPUTER: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11e4,VOICE CONTROLLED COMPUTER: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11e5,VOICE CONTROLLED COMPUTER: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11e6,VOICE CONTROLLED COMPUTER: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11e7,VOICE CONTROLLED COMPUTER: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11e8,VOICE CONTROLLED COMPUTER: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11f1,TRACKING SYSTEM: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11f2,TRACKING SYSTEM: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11f3,TRACKING SYSTEM: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11f4,TRACKING SYSTEM: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11f5,TRACKING SYSTEM: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11f6,TRACKING SYSTEM: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11f7,TRACKING SYSTEM: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11f8,TRACKING SYSTEM: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11g1,AUTO FALL ALERT: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11g2,AUTO FALL ALERT: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11g3,AUTO FALL ALERT: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11g4,AUTO FALL ALERT: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11g5,AUTO FALL ALERT: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11g6,AUTO FALL ALERT: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11g7,AUTO FALL ALERT: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11g8,AUTO FALL ALERT: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11h1,PERSONAL ALARM: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11h2,PERSONAL ALARM: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11h3,PERSONAL ALARM: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11h4,PERSONAL ALARM: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11h5,PERSONAL ALARM: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11h6,PERSONAL ALARM: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11h7,PERSONAL ALARM: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11h8,PERSONAL ALARM: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11i1,AUTO COOKER CONTROL: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11i2,AUTO COOKER CONTROL: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11i3,AUTO COOKER CONTROL: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11i4,AUTO COOKER CONTROL: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11i5,AUTO COOKER CONTROL: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11i6,AUTO COOKER CONTROL: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11i7,AUTO COOKER CONTROL: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11i8,AUTO COOKER CONTROL: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11j1,BODY FAT MONITORS: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11j2,BODY FAT MONITORS: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11j3,BODY FAT MONITORS: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11j4,BODY FAT MONITORS: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11j5,BODY FAT MONITORS: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11j6,BODY FAT MONITORS: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11j7,BODY FAT MONITORS: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11j8,BODY FAT MONITORS: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,at_f11k1,ELGA: I do not know this
sharew6_rel9-0-0_dropoff.dta,6,at_f11k2,ELGA: I am already using this
sharew6_rel9-0-0_dropoff.dta,6,at_f11k3,ELGA: I am open to this
sharew6_rel9-0-0_dropoff.dta,6,at_f11k4,ELGA: Would be a great help
sharew6_rel9-0-0_dropoff.dta,6,at_f11k5,ELGA: I find this daunting
sharew6_rel9-0-0_dropoff.dta,6,at_f11k6,ELGA: I doubt it would be helpful
sharew6_rel9-0-0_dropoff.dta,6,at_f11k7,ELGA: I am not interested
sharew6_rel9-0-0_dropoff.dta,6,at_f11k8,ELGA: I don't feel comfortable with this
sharew6_rel9-0-0_dropoff.dta,6,ch_q1_,Q1_ Avoid thinking about death
sharew6_rel9-0-0_dropoff.dta,6,ch_q2_,Q2_ Think about wishes for last months of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q3a_,Q3a_ Existence of testament
sharew6_rel9-0-0_dropoff.dta,6,ch_q3b_,Q3b_ Existence of power of attorney
sharew6_rel9-0-0_dropoff.dta,6,ch_q3c_,Q3c_ Consent organ donor card
sharew6_rel9-0-0_dropoff.dta,6,ch_q3d_,Q3d_ Refuse organ donor card
sharew6_rel9-0-0_dropoff.dta,6,ch_q4a_,Q4a_ Importance of spending time with family and friends
sharew6_rel9-0-0_dropoff.dta,6,ch_q4b_,Q4b_ Importance of feeling useful to others
sharew6_rel9-0-0_dropoff.dta,6,ch_q4c_,Q4c_ Importance of avoiding to be a burden on society
sharew6_rel9-0-0_dropoff.dta,6,ch_q4d_,Q4d_ Importance of avoiding to be a burden on family
sharew6_rel9-0-0_dropoff.dta,6,ch_q4e_,Q4e_ Importance of feeling family is prepared for ones death
sharew6_rel9-0-0_dropoff.dta,6,ch_q4f_,Q4f_ Importance of beeing able to plan events following death
sharew6_rel9-0-0_dropoff.dta,6,ch_q4g_,Q4g_ Importance of having finance in order
sharew6_rel9-0-0_dropoff.dta,6,ch_q4h_,Q4h_ Importance of choosing where to die
sharew6_rel9-0-0_dropoff.dta,6,ch_q4i_,Q4i_ Importance of no dying alone
sharew6_rel9-0-0_dropoff.dta,6,ch_q4j_,Q4j_ Importance of talking about fears
sharew6_rel9-0-0_dropoff.dta,6,ch_q4k_,Q4k_ Importance of being at peace with others
sharew6_rel9-0-0_dropoff.dta,6,ch_q4l_,Q4l_ Importance of being at peace with myself
sharew6_rel9-0-0_dropoff.dta,6,ch_q4m_,Q4m_ Importance of receiving spiritual or religious assistance
sharew6_rel9-0-0_dropoff.dta,6,ch_q4n_,Q4n_ Importance of avoiding over-treatment
sharew6_rel9-0-0_dropoff.dta,6,ch_q4o_,Q4o_ Importance of having physical contact
sharew6_rel9-0-0_dropoff.dta,6,ch_q4p_,Q4p_ Importance of being able to talk/communicate with others
sharew6_rel9-0-0_dropoff.dta,6,ch_q4q_,Q4q_ Importance of being able to feed myself
sharew6_rel9-0-0_dropoff.dta,6,ch_q4r_,Q4r_ Importance of using all available medical treatments to prolong life until
sharew6_rel9-0-0_dropoff.dta,6,ch_q4s_,Q4s_ Importance of living without pain
sharew6_rel9-0-0_dropoff.dta,6,ch_q4t_,Q4t_ Importance of keeping clean
sharew6_rel9-0-0_dropoff.dta,6,ch_q4u_,Q4u_ Importance of being fully mentally aware
sharew6_rel9-0-0_dropoff.dta,6,ch_q4v_,Q4v_ Importance of deciding in advance for medical treatments
sharew6_rel9-0-0_dropoff.dta,6,ch_q4w_,Q4w_ Importance of having confidence in treating physician
sharew6_rel9-0-0_dropoff.dta,6,ch_q5_,Q5_ Discussion about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_partner,Q6_ Discussion with partner about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_child,Q6_ Discussion with child about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_sibling,Q6_ Discussion with sibling about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_friend,Q6_ Discussion with friend about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_physician,Q6_ Discussion with physician about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_chaplain,Q6_ Discussion with chaplain about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_lawyer,Q6_ Discussion with lawyer about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q6_other,Q6_ Discussion with other person about wishes for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_nothink,Q7_ Don't like to think about end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_tooearly,Q7_ Too early to think about end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_tried,Q7_ Tried but no discussion possible
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_worry,Q7_ Don't want to worry people
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_nopreference,Q7_ No preference for end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_nobody,Q7_ Nobody to talk about end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q7_other,Q7_ Other reason
sharew6_rel9-0-0_dropoff.dta,6,ch_q8a_,Q8a_ Know partner's whishes for end of life in general
sharew6_rel9-0-0_dropoff.dta,6,ch_q8b_,Q8b_ Know partner's whishes for medical treatment at end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q9a_,Q9a_ Partner knows whishes for end of life in general
sharew6_rel9-0-0_dropoff.dta,6,ch_q9b_,Q9b_ Partner know whishes for medical treatment at end of life
sharew6_rel9-0-0_dropoff.dta,6,ch_q10a_,Q10a_ CH allows to legally name somebody as healthcare proxy
sharew6_rel9-0-0_dropoff.dta,6,ch_q10b_,Q10b_ CH allows to indicate on health insurance card existence of advance direct
sharew6_rel9-0-0_dropoff.dta,6,ch_q10c_,Q10c_ In CH physician can continue a treatment that the patient has refused in w
sharew6_rel9-0-0_dropoff.dta,6,ch_q10d_,Q10d_ In CH the closest relative is in charge of medical decisions for an incapa
sharew6_rel9-0-0_dropoff.dta,6,ch_q11a_,Q11a_ Palliative care = stopping all medical treatment and giving morphine
sharew6_rel9-0-0_dropoff.dta,6,ch_q11b_,Q11b_ Palliative care = start early in the disease course and can prolong life s
sharew6_rel9-0-0_dropoff.dta,6,ch_q11c_,Q11c_ Assisted suicide possible in demented patients if in advance directive
sharew6_rel9-0-0_dropoff.dta,6,ch_q11d_,Q11d_ In CH doctors are not allowed to directly inject a lethal substance
sharew6_rel9-0-0_dropoff.dta,6,ch_q12a_,Q12a_ Being unable to perform BADL
sharew6_rel9-0-0_dropoff.dta,6,ch_q12b_,Q12b_ Being in severe pain
sharew6_rel9-0-0_dropoff.dta,6,ch_q12c_,Q12c_ Being incapable of making decisions
sharew6_rel9-0-0_dropoff.dta,6,ch_q13_,Q13_ Preference for place of treatement if remaining LE = 6 months
sharew6_rel9-0-0_dropoff.dta,6,ch_q14_,Q14_ Preference for place of treatement if remaining LE depends on the place of
sharew6_rel9-0-0_dropoff.dta,6,ch_q15_,Q15_ Ever heard about advance directives
sharew6_rel9-0-0_dropoff.dta,6,ch_q16_,Q16_ Having done advance directives
sharew6_rel9-0-0_dropoff.dta,6,ch_q17_,Q17_ When having done advance directives for the first time
sharew6_rel9-0-0_dropoff.dta,6,ch_q18_,Q18_ Having spoken about advance directives
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_partner,Q19_ Have spoken about advance directives: partner
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_child,Q19_ Have spoken about advance directives: child
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_sibling,Q19_ Have spoken about advance directives: sibling
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_friend,Q19_ Have spoken about advance directives: friend
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_physician,Q19_ Have spoken about advance directives: physician
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_chaplain,Q19_ Have spoken about advance directives: chaplain
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_lawyer,Q19_ Have spoken about advance directives: lawyer
sharew6_rel9-0-0_dropoff.dta,6,ch_q19_other,Q19_ Have spoken about advance directives: other
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_notaware,Q20_ Why no ADs: was not aware about ADs
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_intendto,Q20_ Why no ADs: intend to complete ADs
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_noneed,Q20_ Why no ADs: no need of ADs
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_tooearly,Q20_ Why no ADs: too early
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_fear,Q20_ Why no ADs: fear
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_pointless,Q20_ Why no ADs: pointless
sharew6_rel9-0-0_dropoff.dta,6,ch_q20_other,Q20_ Why no ADs: other
sharew6_rel9-0-0_dropoff.dta,6,ch_q21_,Q21_ Chance of having advance directives in the future
sharew6_rel9-0-0_dropoff.dta,6,ch_q22_,Q22_ Existence of trustworthy person for medical decision
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_partner,Q23_ Have spoken about advance directives: partner
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_child,Q23_ Have spoken about advance directives: child
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_sibling,Q23_ Have spoken about advance directives: sibling
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_friend,Q23_ Have spoken about advance directives: friend
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_physician,Q23_ Have spoken about advance directives: physician
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_chaplain,Q23_ Have spoken about advance directives: chaplain
sharew6_rel9-0-0_dropoff.dta,6,ch_q23_lawyer,Q23_ Have spoken about advance directives: lawyer
